citation_id,citation_context,section,citation_intent
32325,"Hedeflenen terapötik etkinin, örneğin ağrı durumlarını hafifletmek veya duyusal bağımlı plastisiteyi devreye sokmak için, etkilenen uzuv hareket ettirmenin öznel deneyimi olduğu, amputasyon veya somatosensasyon kaybı durumlarında, sanal gerçeklik (VR) daha iyi son efektör olabilir (Bockbrader et al., 2018) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32326,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır (Ang & Guan, 2015; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32327,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır Foong et al., 2020; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32328,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır Hu et al., 2021; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32329,"Beyin-bilgisayar arayüzü destekli motor görüntü (MI-BCI) sistemi, robot destekli MI ve BCI'yi birleştirerek, felçli hastaların robotik bir kol tarafından yönlendirilen engelli uzuvları, kolun motor görüntüsünden gelen nöral sinyaller yoluyla hareket ettirmesini sağlar ve çoklu duyusal geri bildirim sağlamaktadır Wang et al., 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32330,"Kalp pilleri, koklear implantlar, elektroensefalogramlar (EEG'ler) ve elektromiyogramlar (EMG) gibi geleneksel biyoelektronik teknolojiler 50 yılı aşkın bir süredir kliniklerde yer alırken, nöropsikiyatrik tedavilerin, elektrosötiklerin ve kapalı döngü sistemlerinin gelişimi sadece son on yılda kliniklerde yer almaktadır (Portillo-Lara et al., 2021) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32331,"Bu ilerlemeler, AB İnsan Beyin Projesi, ABD BRAIN girişimi, NIH SPARC girişimi gibi hükümet girişimleri ile Neurolink ve Galvani Bioelectronics gibi yeni ticari girişimler de dâhil olmak üzere dünya çapında büyük fonlar tarafından desteklenmektedir (Mathieson et al., 2021; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32332,"Bu ilerlemeler, AB İnsan Beyin Projesi, ABD BRAIN girişimi, NIH SPARC girişimi gibi hükümet girişimleri ile Neurolink ve Galvani Bioelectronics gibi yeni ticari girişimler de dâhil olmak üzere dünya çapında büyük fonlar tarafından desteklenmektedir Society, 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32333,"Bununla birlikte, bu teknolojilerin, sağlıklı insanlara yerleştirildiğinde gelişmiş biliş, gece görüşü ve diğer gelişmiş algı gibi olağanüstü yetenekler elde etmek için kullanılabileceği de öne sürülmektedir (Antonio Regalado, 2021; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32334,"Bununla birlikte, bu teknolojilerin, sağlıklı insanlara yerleştirildiğinde gelişmiş biliş, gece görüşü ve diğer gelişmiş algı gibi olağanüstü yetenekler elde etmek için kullanılabileceği de öne sürülmektedir Green, 2021) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32335,"Ortez cihazları sadece immobilizasyon, destek, düzeltme veya koruma sağlamak için değil, aynı zamanda kas-iskelet sistemi yaralanmaları veya işlev bozukluklarını tedavi etmek için de yaygın olarak kullanılmaktadır (Muriel et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32336,"Bu gelişme ilerleyen yıllarda; 3D modeller, birikim modelleme (FDM), lamine nesne üretimi (LOM), seçici lazer sinterleme (SLS), 3D baskı ve değişken hızlı prototipleme (Polyjet Teknolojisi) gibi diğer katmanlı üretim teknolojilerinin üretilmesine sebep olmuştur (Bacek et al., 2017; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32337,"Bu gelişme ilerleyen yıllarda; 3D modeller, birikim modelleme (FDM), lamine nesne üretimi (LOM), seçici lazer sinterleme (SLS), 3D baskı ve değişken hızlı prototipleme (Polyjet Teknolojisi) gibi diğer katmanlı üretim teknolojilerinin üretilmesine sebep olmuştur Hausdorff, 2005; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32338,"Bu gelişme ilerleyen yıllarda; 3D modeller, birikim modelleme (FDM), lamine nesne üretimi (LOM), seçici lazer sinterleme (SLS), 3D baskı ve değişken hızlı prototipleme (Polyjet Teknolojisi) gibi diğer katmanlı üretim teknolojilerinin üretilmesine sebep olmuştur Lou et al., 2005; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32339,"Bu gelişme ilerleyen yıllarda; 3D modeller, birikim modelleme (FDM), lamine nesne üretimi (LOM), seçici lazer sinterleme (SLS), 3D baskı ve değişken hızlı prototipleme (Polyjet Teknolojisi) gibi diğer katmanlı üretim teknolojilerinin üretilmesine sebep olmuştur Tonet et al., 2008) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32340,"Son yıllarda RPT'nin katlanarak büyümesi nedeniyle ortez cihazlarının üretiminde birtakım değişiklikler meydana gelmiştir (Jiang et al., 2017) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32341,"Biyomedikal mühendisliği bağlamında, hastanın anatomik özelliklerine uygun şekilde adapte olabilen kişiselleştirilmiş cihazlara duyulan ihtiyaç nedeniyle alanda hızlı bir ilerleyiş yaşanmıştır (Singh & Ramakrishna, 2017; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32342,"Biyomedikal mühendisliği bağlamında, hastanın anatomik özelliklerine uygun şekilde adapte olabilen kişiselleştirilmiş cihazlara duyulan ihtiyaç nedeniyle alanda hızlı bir ilerleyiş yaşanmıştır Thompson et al., 2016) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32343,"Bu durum 3D yazıcılar yardımıyla kişiselleştirilmiş tıp kapsamında hastaya özel ortezler üretilmesini sağlamıştır (Singh & Ramakrishna, 2017; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32344,"Bu durum 3D yazıcılar yardımıyla kişiselleştirilmiş tıp kapsamında hastaya özel ortezler üretilmesini sağlamıştır Thompson et al., 2016) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32345,"Bu giyilebilir robotlar, ampütasyonlu bireyler için güçlendirilmiş protez kol ve bacakları (Hasson et al., 2008) ayrıca parezi, felç ve diğer bozuklukları olan bireyler için güçlendirilmiş dış iskeletleri ve ortezleri içermektedir.",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32346,"Giyilebilir teknolojilerin laboratuvardan kliniğe ve dış dünyaya çevrilmesi, bu cihazları kullanmanın artan maliyeti ile kullanımlarındaki zorlukların yanı sıra yeterli dayanıklılık düzeyine erişememiş olmaları, sınırlı işlevsellik ve zayıf kontrol dâhil olmak üzere çeşitli faktörlerle sınırlıdır (Novak & Riener, 2015) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32347,"Telesepsiyon, uzaktan veya algılanan nesne ile fiziksel temas kurulmadan gerçekleşen algılama olarak tanımlanabilir (Nowakowski, 2017) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32348,"Etkili kontrol sistemlerinin hem yakın hem de teleseptif sensörleri içermesi ortamın durumunu ve nesnenin hareketinin doğruluğunu arttırmış olacaktır (Krausz & Hargrove, 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32349,"Bu nedenle, yardımcı ve rehabilitasyon cihazlarındaki telesepsiyon eksikliğini gidermek için yapılan çalışmalar artmıştır (Krausz & Hargrove, 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32350,"Kaynak: (Krausz & Hargrove, 2019) Şekil 4'de (a) Yakın Algılama veya (b) Teleseptif Algılama kullanan Giyilebilir Yardımcı Cihazlar.",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,other
32351,"Teleseptif algılama, RGB kamera (Red (kırmızı) , Green (yeşil) , Blue (mavi) renklerinden oluşmuş, bir renk sistemidir), Kızılötesi (IR) sensör, Ultrasonik sensör veya Radar gibi kullanıcı dışındaki şeylerin ortamını veya davranışını dolaylı olarak ölçen herhangi bir sensörü içermektedir  .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32352,"Teleseptif algılama, RGB kamera (Red (kırmızı) ,  , Blue (mavi) renklerinden oluşmuş, bir renk sistemidir), Kızılötesi (IR) sensör, Ultrasonik sensör veya Radar gibi kullanıcı dışındaki şeylerin ortamını veya davranışını dolaylı olarak ölçen herhangi bir sensörü içermektedir (Krausz & Hargrove, 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32353,"Sonuçlar, tüm pratik tasarım gereksinimlerinin karşılandığını göstermiştir (Mohammadi et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32354,"Çok Eklemli Yeteneklere Sahip Pratik Bir 3D Baskılı Yumuşak Robotik Protez El Kaynak: (Mohammadi et al., 2020) Ortez ve protez teknolojisindeki gelişmeler yapay zekâ ile birleştirildiğinde ortaya kişinin dokusuna ayak uydurabilen, kişinin fizyolojik yapısına uygun protezlerin çıkmasını sağlayacaktır.",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32355,"Telesağlık, uzun mesafeli klinik sağlık hizmetlerini, hasta ve profesyonel sağlıkla ilgili eğitimi, halk sağlığı ve sağlık yönetimini desteklemek için elektronik bilgi ve telekomünikasyon teknolojilerinin kullanılmasıdır (Dorsey & Topol, 2016) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32356,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. (Dorsey & Topol, 2016; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32357,"TR, rehabilitasyon hizmetlerini sunmak ve desteklemek için telekomünikasyon teknolojisinin kullanılmasıdır ve iki yönlü veya çok yönlü etkileşimli telekomünikasyon teknolojisi aracılığıyla danışmanlık, önleyici, teşhis ve tedavi hizmetlerinin klinik uygulamasıdır. Peretti et al., 2017) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32358,"Bu sayede, hastalarla uzaktan etkileşim kurmak, muayene etmek, teşhis koymak ve tedavi etmek mümkün olmaktadır (Sarsak, 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32359,"Engelliler arasında yapılan telerehabilitasyon hakkında sistematik bir incelemede, müdahalelerin %71'inin başarılı olduğunu ortaya konmuştur (Hailey et al., 2011) , böylece uzaktan çevrimiçi sağlık müdahalesinin uygulanmasına yönelik kanıta dayalı uygulama önerileri desteklenmiştir  .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32360,"Engelliler arasında yapılan telerehabilitasyon hakkında sistematik bir incelemede, müdahalelerin %71'inin başarılı olduğunu ortaya konmuştur  , böylece uzaktan çevrimiçi sağlık müdahalesinin uygulanmasına yönelik kanıta dayalı uygulama önerileri desteklenmiştir (Lorenzini & Wittich, 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32361,"Bu kapsamda geliştirilen ev tabanlı rehabilitasyon sistemleri, makine öğrenmesi algoritması ile donanmış akıllı saat ve akıllı telefon uygulamaları ile kişiye evinin rahatlığında gerekli egzersizleri yapma, kayıtları tutma ve hekim takibini mümkün kılmaktadır (Chae et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32362,"çekici olarak algılandığını böylece rehabilitasyonun yoğun süreci de dahil olmak üzere tedavi süreçlerinin daha verimli geçebileceği sonucuna varılmıştır (Cikajlo et al., 2011; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32363,"çekici olarak algılandığını böylece rehabilitasyonun yoğun süreci de dahil olmak üzere tedavi süreçlerinin daha verimli geçebileceği sonucuna varılmıştır Lewis et al., 2011; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32364,"çekici olarak algılandığını böylece rehabilitasyonun yoğun süreci de dahil olmak üzere tedavi süreçlerinin daha verimli geçebileceği sonucuna varılmıştır Rizzo & Kim, 2005) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32365,"Telerehabilitasyon programlarının bir diğer avantajı da sağlık profesyonellerinin hastalardan toplanan verilere internet ve mobil cihazlar aracılığıyla kolayca erişebilmesidir (Bidargaddi & Sarela, 2008; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32366,"Telerehabilitasyon programlarının bir diğer avantajı da sağlık profesyonellerinin hastalardan toplanan verilere internet ve mobil cihazlar aracılığıyla kolayca erişebilmesidir Fan et al., 2014; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32367,"Telerehabilitasyon programlarının bir diğer avantajı da sağlık profesyonellerinin hastalardan toplanan verilere internet ve mobil cihazlar aracılığıyla kolayca erişebilmesidir Hamida et al., 2015) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32368,"Telerehabilitasyon seansları sırasında sensörler aracılığıyla toplanan veriler, daha etkili sağlık müdahaleleri sağlamak için işlenebilir (Benharref & Serhani, 2014; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32369,"Telerehabilitasyon seansları sırasında sensörler aracılığıyla toplanan veriler, daha etkili sağlık müdahaleleri sağlamak için işlenebilir Rolim et al., 2010) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32370,"Son olarak, telerehabilitasyon, hem fizyoterapistler hem de hastalar açısından sağlık hizmetlerine ulaşım süresi de hesaba katıldığında oldukça tasarruflu bir yöntem olarak değerlendirilmektedir (Koh et al., 2017) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32371,"Bireylerin postür değerlendirmesi eklem hareket açıklığı ölçümü, fiziksel aktivite takip ve eğitimi, egzersiz, aktivite yapmasını sağlayan uygulamalar bulunmaktadır (Tarakçı, 2021) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32372,"Ülkemizde fizyoterapistlik mesleği lisans eğitiminde simülasyon yöntemlerinin kullanılması tavsiye edilmektedir (Kinikli et al., 2017) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32373,"Bu uygulamalar sayesinde, üst ekstremite hareketliliğinde iyileşmeler olduğu, akıllı telefon tabanlı taşınabilir teknolojinin, felç gibi kronik durumlarda ev rehabilitasyon programlarını destekleyebileceği düşünülmektedir (Langan et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32374,"olmasa da ağrı yoğunluğunu ve algılanan fiziksel sağlığını iyileştirdiğini ortaya koymuştur (Bulut, 2019; .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32375,"olmasa da ağrı yoğunluğunu ve algılanan fiziksel sağlığını iyileştirdiğini ortaya koymuştur Lee et al., 2016) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32376,"Uygulama ile kulak çınlaması tedavisi için akıllı telefon tabanlı bir bilişsel davranışçı terapi ve ses terapi platformunun potansiyel olarak umut verici biçimde etkin olduğu görülmüştür böylece bu tedavi yönteminin gelecekte randomize kontrollü çalışmaları teşvik edeceği düşünülmektedir (Abouzari et al., 2021) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32377,"Başarılı bir terapi, fiziksel işlevi iyileştirmek için eklem mobilizasyonunu ile kas güçlendirmesini iyileştirmek için uygun kombinasyon ve egzersizlerin ilerlemesini gerektirir (Khor et al., 2016) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32378,"Rehabilitasyon programı ameliyattan hemen sonra hastane ortamında başlar ve daha sonra özel/ev ortamında devam eder (Eriksson et al., 2011) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32379,"Sanal gerçeklik (VR), artırılmış gerçeklik (AR), video bazlı oyunlaştırma ortopedik hastaların rehabilitasyonu için önemli kaynaklardır (Berton et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32380,"Sanal gerçeklik, uyarıcı ve eğlenceli ortamlar oluşturarak, kişilerin ilgi ve motivasyonlarını kullanarak, görev bazlı tekniklerle çalışma imkânı sunan bir yöntemdir (Holden, 2005) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32381,"VR ve AR, kullanıcıların zihninde gerçeklik algısını etkileyerek farklı bir ortamda oldukları konusunda onları ikna etme yoluyla aldatmayı amaçlamaktadır (Negrillo-Cárdenas et al., 2020) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
32382,"AR'de sanal ve gerçek gerçeklik örtüşür ve hasta potansiyel tehlikelerin farkındadır (Chan et al., 2019) .",YAPAY ZEKÂ TEMELLİ AKILLI REHABİLİTASYON TEKNİKLERİ,background
